SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S8,SC0009,3,Kennett,Dela Rosa,Kennett Dela Rosa,2025-06-26 10:30:00,MS33,"Norms of matrices, numerical range, applications of functional analysis to matrix theory",Thursday,11:30,12:00,108,33,Zero-dilation indices and numerical ranges,"The zero-dilation index $d(A) $ of a matrix $A$ is the largest integer $k$ for which $\begin{bmatrix}0_k& *\\ * & *\end{bmatrix}$ is unitarily similar to $A$. In this study, the zero-dilation indices of certain block matrices are considered, namely, the block matrix analogues of companion matrices and upper triangular KMS matrices, respectively shown as \[\mathcal{C}=\begin{bmatrix} 0& \bigoplus_{j=1}^{m-1}A_j \\ B_0& [B_j]_{j=1}^{m-1}\end{bmatrix}\ \textup{and}\ \mathcal{K}=\begin{bmatrix}0& A& A^2&\cdots& A^{m-1}\\ 0 & 0& A& \ddots& \vdots\\ 0& 0 &0 &\ddots& A^2\\ \vdots& \vdots &\vdots & \ddots& A\\ 0& 0 & 0& \cdots &0\end{bmatrix}\]
where $\mathcal{C}$ and $\mathcal{K}$ are $mn$-by-$mn$ and $A_j,B_j,A$ are $n$-by-$n$. Provided $\bigoplus_{j=1}^{m-1}A_j$ is nonsingular, it is proved that $d(\mathcal{C})$ satisfies the following: if $m\geq 3$ is odd (respectively, $m\geq 2$ is even), then $\frac{(m-1)n}{2}\leq d(\mathcal{C})\leq \frac{(m+1)n}{2}$ (respectively, $ d(\mathcal{C})= \frac{mn}{2}$). In the odd $m$ case, examples are given showing that it is possible to get as zero-dilation index each integer value between $\frac{(m-1)n}{2} $ and $\frac{(m+1)n}{2}$. On the other hand, $d(\mathcal{K})$ is proved to be equal to the number of nonnegative eigenvalues of $(\mathcal{K}+\mathcal{K}^*)/2$. Alternative characterizations of $d(\mathcal{K})$ are given. The circularity of the numerical range of $\mathcal{K} $ is also considered.
"
S8,SC0012,1,Lucijan,Plevnik,Lucijan Plevnik,2025-06-26 10:30:00,MS35,"Preserver Problems, II",Thursday,10:30,11:00,108,35,Linear preservers of rank one projections,"Let $\mathcal H$ be a complex Hilbert space and let ${\mathcal F}_{s}(\mathcal H)$ be the real vector space of all self-adjoint finite rank operators on $H$.
We will present the description of linear maps on ${\mathcal F}_{s}(\mathcal H)$ sending rank one projections to rank one projections.
Such maps are either induced by a linear or conjugate-linear isometry on $\mathcal H$ or constant on the set of rank one projections.

We will also discuss linear maps ${\mathcal F}_{s}(\mathcal H) \to {\mathcal F}_{s}(\mathcal K)$ sending rank one projections to projections of a fixed rank.
In the case $\dim \mathcal H = 2$, we will present the description of such maps, including a new kind of (injective) maps additionally to the previously mentioned one.
In the case $\dim \mathcal H = 3$, we will show by an example that such maps may be neither injective nor constant on the set of rank one projections.
"
S8,SC0012,2,Ming-Cheng,Tsai,Ming-Cheng Tsai,2025-06-26 10:30:00,MS35,"Preserver Problems, II",Thursday,11:00,11:30,108,35,"Multiplicative trace and spectrum preservers  on   nonnegative and stochastic matrices
","In this talk, we mainly explore multiplicative trace and spectrum preservers on the set of nonnegative and stochastic matrices. We will give concrete description of trace and spectrum preservers on the sets of nonnegative matrices, doubly stochastics, row stochastic, and column stochastic, respectively. Some related results and examples are provieded.
"
S8,SC0012,3,Sushil,Singla,Sushil Singla,2025-06-26 10:30:00,MS35,"Preserver Problems, II",Thursday,11:30,12:00,108,35,Linear maps preserving product of involutions,"Let $M_n(\mathbb F)$ the algebra of $n \times n$ matrices over a field  $\mathbb F$.  A matrix $A\in M_n(\mathbb F)$ is said to be involution if $A^2=I$ (the identity matrix in $M_n(\mathbb F)$). Two interesting known facts about the product of involutions are as follows.\\ \\
 (a) A matrix in $  M_n(\mathbb F)$ is similar to its inverse if and only if it can be written as a product of two involutions in $M_n(\mathbb F)$.\\ \\
 (b) An element $X \in M_n(\mathbb F)$ has $\det(X) =\pm 1$ if and only if $X$ can be written as a product of at most four involutions from $M_n(\mathbb F)$. As a consequence, any matrix which is products of involutions can be written as product of at most four involutions.\\ \\
In this talk, we will investigate the bijective linear preservers of matrices in $M_n(\mathbb F)$, which are products of at most two, or three, or four involutions. This is a joint work with Chi-Kwong Li and Tejbir Lohan.

"
S8,SC0014,1,Sooyeong,Kim,Sooyeong Kim,2025-06-26 10:30:00,MS8,Tensor and quantum information science,Thursday,10:30,11:00,108,8,"Quasiorthogonality of commutative algebras
","The notion of quasiorthogonality for operator algebras was introduced to provide a quantitative measure of the geometric relationships between algebras. Pivotal to the development and motivation for considering quasiorthogonality were applications in quantum information theory. We deepen the theory of quasiorthogonal operator algebras through an analysis of the commutative algebra case. We give a new approach to calculate the measure of orthogonality between two such subalgebras of matrices, based on a matrix-theoretic notion we introduce that has a connection to complex Hadamard matrices. We also show how this new tool can yield significant information on the general non-commutative case.
"
S8,SC0014,2,Zehua,Lai,Zehua Lai,2025-06-26 10:30:00,MS8,Tensor and quantum information science,Thursday,11:00,11:30,108,8,,
S8,SC0014,3,,,,2025-06-26 10:30:00,MS8,Tensor and quantum information science,Thursday,11:30,12:00,108,8,,
S8,SC1001,1,Sho,Suda,Sho Suda,2025-06-26 10:30:00,MS34,"Combinatorics, association scheme, and graphs",Thursday,10:30,11:00,108,34,"On $(2s-1)$-designs with $s$-distances in the Hamming association schemes
","It was shown by Delsarte that a $(2s-2)$-design with $s$-distances in a Hamming association scheme 
induces an $s$-classes association scheme. 
In this talk, we prove that a $(2s-1)$-design with $s$-distances gives rise to a $2s$- 
or $(2s-1)$-classes fission association scheme. 
As a corollary, a new necessary condition for the existence of tight $3$-design in the Hamming association schemes is obtained. 
This talk is based on joint work with Alexander Gavrilyuk. 
"
S8,SC1001,2,Chia-An,Liu,Chia-An Liu,2025-06-26 10:30:00,MS34,"Combinatorics, association scheme, and graphs",Thursday,11:00,11:30,108,34,Spectral radius of bipartite graphs with prescribed number of edges,"The Brualdi-Hoffman conjecture, proved by Rowlinson in 1988, characterized the graph with maximal spectral radius among all simple graphs with prescribed number of edges. In 2008, Bhattacharya, Friedland, and Peled proposed an analog of the Brualdi-Hoffman conjecture for bipartite graphs. However, we provided counterexamples to the Bhattacharya-Friedland-Peled conjecture in 2022. In this talk, we give some approaches on this topic. This is a joint work with Yen-Jen Cheng, Feng-lei Fan, and Chih-wen Weng."
S8,SC1001,3,Pin-Chieh,Tseng,Pin-Chieh Tseng,2025-06-26 10:30:00,MS34,"Combinatorics, association scheme, and graphs",Thursday,11:30,12:00,108,34,"Semidefinite programming bounds on the size of entanglement-assisted codeword stabilized quantum codes
","The Terwilliger algebra has been used to obtain upper bounds on the size of classical codes. In this paper, we construct semidefinite programming constraints for quantum codes. Applying this method, we give the table of upper bounds of the size of entanglement-assisted codeword stabilized codes. Moreover, we also give an interpretation of the Shor-Laflamme weight enumerators $\{A_{j}\}$ and quantum shadow enumerators for codeword stabilized codes. It is a joint work with Ching-Yi Lai and Wei-Hsuan Yu.
"
S8,SC1003,1,,,,2025-06-26 10:30:00,,,Thursday,10:30,11:00,108,1000,,
S8,SC1003,2,,,,2025-06-26 10:30:00,,,Thursday,11:00,11:30,108,1000,,
S8,SC1003,3,,,,2025-06-26 10:30:00,,,Thursday,11:30,12:00,108,1000,,
S8,SC1005,1,Mike,Michailidis,Mike Michailidis,2025-06-26 10:30:00,MS27,Linear algebra education,Thursday,10:30,11:00,108,27,Computational labs to enhance linear algebra intuition,"Linear algebra is a key topic in mathematics and a core component of science and engineering education. In this talk, we will explore the role of programming in enhancing linear algebra education. Specifically, we will report on a study about a proof-based second course in linear algebra encompassing various topics, including vector spaces, finite-dimensional vector spaces, linear maps, polynomials, inner product spaces, operators on inner product spaces, eigenvalues, and eigenvectors. The existing course was reorganized to incorporate six labs and a final project using MATLAB, to help students explore numerical linear algebra and its applications via programming. 22 mathematics and engineering students were enrolled in this course and 15 agreed to participate in this study, the findings of which we will report and present during this talk. 
"
S8,SC1005,2,Rachel,Quinlan,Rachel Quinlan,2025-06-26 10:30:00,MS27,Linear algebra education,Thursday,11:00,11:30,108,27,Project work in an undergraduate linear algebra course,"This talk will report on the work of some students in a free-form project
that was one component of assessment in an undergraduate linear algebra course taken by second year students at the University of Galway. Students were encouraged to connect their linear algebra knowledge to their other interests and to submit work in any medium of their choice. Submissions included work connected to education and lifelong learning, poetry, craftwork and the visual arts, along with many topics more prominently associated with linear algebra. The talk will share some highlights, and discuss some of the motivation for the inclusion of this project element and some of the learning outcomes for the instructor.

"
S8,SC1005,3,Steve,Mackey,Steve Mackey,2025-06-26 10:30:00,MS27,Linear algebra education,Thursday,11:30,12:00,108,27,Exciting eigenvectors: seeing is believing,"There is a simple, inexpensive, easy-to-build, and easy-to-operate device 
(adapted from (1)) 
that can be used to demonstrate to students the physical reality of eigenvectors.
Steve will begin the talk by showing you that device, 
and briefly discussing some of its properties.
% and tell a bit about how I have used this in various settings, 
% both undergraduate and graduate, since the 1980's. 
Although he has used it primarily in lecture/demonstration mode, 
there is considerable scope for adapting this 
to a more hands-on, direct-engagement-by-students mode.  
In the second half of the talk, 
Raf will tell you about his recent classroom experience
with this device, used in exactly that way.

(1) {H. V. McIntosh} 
{\em Matrix Analysis II: Further Introduction and some Applications to Physical Problems},  
1952.
"
S8,SC2001,1,Steve,Kirkland,Steve Kirkland,2025-06-26 10:30:00,MS2,Combinatorial matrix theory,Thursday,10:30,11:00,108,2,"A centrality measure for cut edges in undirected graphs
","We consider an edge centrality measure, introduced by Altafini et al, which is based on Kemeny's constant for a connected undirected graph. We revisit that centrality measure for the case of cut edges, providing an intuitive  interpretation for it, and showing how it can be computed using tools from combinatorial matrix theory. Explicit expressions for the edge centralities are given for certain types of trees. Joint work with Dario Bini, Guy Latouche and Beatrice Meini.  
"
S8,SC2001,2,Carlos,Hoppen,Carlos Hoppen,2025-06-26 10:30:00,MS2,Combinatorial matrix theory,Thursday,11:00,11:30,108,2,Spectral community detection in geometric random graphs,"This talk is about community detection in graphs defined by the Soft Geometric Block Model (SGBM). Suppose that $n=k \ell$ points are classified into $k \geq 2$ communities with $\ell$ points in each community. These $n$ points are embedded independently and with uniform probability as points $X_1,\ldots,X_n$ of the $d$-dimensional flat unit torus $\mathbf{T^d}$. A random graph $G$ is generated so that the edge $\{i,j\}$ appears with probability $F_{in}(||X_i-X_j||)$ if $i$ and $j$ belong to the same community, and with probability $F_{out}(||X_i-X_j||)$  if $i$ and $j$ belong to different communities. Under some technical conditions about $F_{in}$ and $F_{out}$, we shall prove that asymptotically almost surely there is a set of $k-1$ eigenvalues of the adjacency matrix $A(G)$ whose eigenspaces allow us to correctly identify the members of each community. This strategy gives a spectral algorithm for community detection in random geometric graphs. The talk is based on joint work with Konstantin Avrachenkov (INRIA-Sophia Antipolis), Luiz Emilio Allem (UFRGS), Hariprasad Manjunath (Chanakya University), and Lucas Siviero Sibemberg (UFRGS), and generalizes a result of Avrachenkov, Bobu and Dreveton [Avrachenkov, K., Bobu, A., Dreveton, M., \emph{Higher-Order Spectral Clustering for Geometric Graphs}, Journal of Fourier Analysis and Applications {\bf 27} (2021), article 22.], which deals with the case of $k=2$ communities. 
"
S8,SC2001,3,,,,2025-06-26 10:30:00,MS2,Combinatorial matrix theory,Thursday,11:30,12:00,108,2,,
S8,SC2006,1,,,,2025-06-26 10:30:00,,,Thursday,10:30,11:00,108,1000,,
S8,SC2006,2,,,,2025-06-26 10:30:00,,,Thursday,11:00,11:30,108,1000,,
S8,SC2006,3,,,,2025-06-26 10:30:00,,,Thursday,11:30,12:00,108,1000,,
S8,SC3001,1,Tomohiro,Sogabe,Tomohiro Sogabe,2025-06-26 10:30:00,MS16,Approximations and errors in Krylov-based solvers,Thursday,10:30,11:00,108,16,"Numerical algorithms for matrix functions using the double exponential formulas
","Matrix functions play a critical role in various scientific fields, including quantum chromodynamics, large-scale electronic structure calculations, and quantum information science. In this talk, we present our recent work on numerical algorithms for computing matrix functions---specifically, the matrix logarithm, matrix fractional powers, and matrix exponential---based on the double exponential (DE) formula.

"
S8,SC3001,2,Xiaobo,Liu,Xiaobo Liu,2025-06-26 10:30:00,MS16,Approximations and errors in Krylov-based solvers,Thursday,11:00,11:30,108,16,"Generalizing reduced rank extrapolation to low-rank matrix sequences
","Reduced Rank Extrapolation (RRE) is an acceleration method typically used to  accelerate iterative solutions of nonlinear systems of equations arising from a fixed-point process, which is usually vector-valued.
When considering the iterative solution of large-scale matrix equations, the iterates are nevertheless low-rank matrices generated by a fixed-point process in which, in general, the mapping function changes at each iteration.
To enable acceleration of the iterative solution for such problems, we propose two novel generalizations of RRE.
First, we show how to effectively compute RRE for sequences of low-rank matrices.
Second, we derive a formulation of RRE that is suitable for fixed-point processes in which the mapping function changes at each iteration.
We demonstrate the potential of the proposed methods on several numerical examples involving the iterative solution of large-scale Lyapunov and Riccati matrix equations.

"
