SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S10,SC2006,3,Michael,Orlitzky,Michael Orlitzky,2025-06-26 16:00:00,MS28,"From matrix theory to Euclidean Jordan algebras, FTvN systems, and beyond",Thursday,17:00,17:30,110,28,Jordan and isometric cone automorphisms in Euclidean Jordan algebras,"<p>Every symmetric cone <span class=""math inline""><em>K</em></span>
arises as the cone of squares in a Euclidean Jordan algebra <span
class=""math inline""><em>V</em></span>. As <span
class=""math inline""><em>V</em></span> is a real inner-product space, we
may denote by <span class=""math inline"">Isom (<em>V</em>)</span> its
group of isometries. The groups <span
class=""math inline"">JAut (<em>V</em>)</span> of its Jordan-algebra
automorphisms and <span class=""math inline"">Aut (<em>K</em>)</span> of
the linear cone automorphisms are then related. For certain inner
products, <span
class=""math display"">JAut (<em>V</em>) = Aut (<em>K</em>) ∩ Isom (<em>V</em>).</span>
We characterize the inner products for which this holds.</p>
"
S10,SC2006,4,David,Sossa,David Sossa,2025-06-26 16:00:00,MS28,"From matrix theory to Euclidean Jordan algebras, FTvN systems, and beyond",Thursday,17:30,18:00,110,28,"Commutation principles for optimization problems involving strictly Schur-convex functions in Euclidean Jordan algebras
","<p>In this talk, we present several commutation principles for
optimizers of shifts of spectral functions in the context of Euclidean
Jordan Algebras (EJAs). For instance, we show that under certain
assumptions, if <span class=""math inline""><em>x̄</em></span> is a (local)
optimizer of <span
class=""math inline""><em>F</em>(<em>x</em> − <em>a</em>)</span> for <span
class=""math inline""><em>x</em> ∈ <em>Ω</em></span>, where <span
class=""math inline""><em>Ω</em> ⊂ 𝒱</span> is a spectral set of an EJA
<span class=""math inline"">𝒱</span>, <span
class=""math inline""><em>a</em> ∈ 𝒱</span> and <span
class=""math inline""><em>F</em> : 𝒱 → ℝ</span> is a strictly Schur-convex
spectral function, then <span class=""math inline""><em>a</em></span> and
<span class=""math inline""><em>x̄</em></span> operator commute. We make no
further assumption on the smoothness of <span
class=""math inline""><em>F</em></span>; instead, we take advantage of the
smoothness (Lie structure) of the Automorphism group of <span
class=""math inline"">𝒱</span> and make use of majorization techniques for
the eigenvalues of elements in EJAs. Our approach allows us to deal with
several problems considered in the literature, related to strictly
convex spectral functions and strictly convex spectral norms. In
particular, we use our commutation principles to analyze the problem of
minimizing the condition number in EJAs.</p>
"
S10,SC3001,1,Sofia,Sukmaniuk,Sofia Sukmaniuk,2025-06-26 16:00:00,MS16,Approximations and errors in Krylov-based solvers,Thursday,16:00,16:30,110,16,Generalized minimal residual method with flexible Arnoldi process,"<p>We present an extension of the Arnoldi process for subspaces <span
class=""math inline"">ℒ<sub><em>k</em></sub></span> with a chain <span
class=""math inline"">ℒ<sub><em>i</em> − 1</sub> ⊂ ℒ<sub><em>i</em></sub></span>,
for <span class=""math inline"">$i = \overline{2 \dots k}$</span>. As it
takes place in the Arnoldi process, it produces an orthonormal basis for
<span
class=""math inline"">ℒ<sub><em>k</em></sub> + <em>A</em>ℒ<sub><em>k</em></sub></span>,
where the basis for <span
class=""math inline"">ℒ<sub><em>k</em></sub></span> is formed by its first
<span class=""math inline"">dim ℒ<sub><em>k</em></sub></span> vectors.
Moreover, the basis for <span
class=""math inline"">ℒ<sub><em>i</em></sub></span> is represented using
the first <span class=""math inline"">dim ℒ<sub><em>i</em></sub></span>
vectors of the basis for <span
class=""math inline"">ℒ<sub><em>k</em></sub></span>, for all <span
class=""math inline"">$i = \overline{1 \dots k}$</span>. This enhancement
enables a universal GMRES extension, where <span
class=""math inline"">ℒ<sub><em>k</em></sub></span> and <span
class=""math inline""><em>A</em>ℒ<sub><em>k</em></sub></span> greatly
coincide. The extension is suitable for systems with multiple right-hand
sides, allowing dynamic block size changes and on-the-fly integration of
new right-hand sides. It also supports deflated restarts with any
selected deflation strategy and a flexible preconditioner. Since all
essential bases are compactly represented within a common basis, memory
and computational demands are minimal relative to constructing the
common basis.</p>
"
S10,SC3001,2,,,,2025-06-26 16:00:00,MS16,Approximations and errors in Krylov-based solvers,Thursday,16:30,17:00,110,16,,
S10,SC3001,3,,,,2025-06-26 16:00:00,MS16,Approximations and errors in Krylov-based solvers,Thursday,17:00,17:30,110,16,,
S10,SC3001,4,,,,2025-06-26 16:00:00,MS16,Approximations and errors in Krylov-based solvers,Thursday,17:30,18:00,110,16,,
S10,SC4011,1,Kensuke,Aihara,Kensuke Aihara,2025-06-26 16:00:00,MS23,Advances in Krylov subspace methods and their applications,Thursday,16:00,16:30,110,23,Block cross-interactive residual smoothing for block Lanczos-type iterative solvers,"<p>Block Lanczos-type iterative solvers are effective for large sparse
nonsymmetric linear systems with multiple right-hand sides. However, the
methods often exhibit large oscillations in the residual and
approximation norms. The large oscillations are known to lead to a large
increase in the residual gap (the difference between the recursively
updated residual and the explicitly computed residual) due to rounding
errors. The cross-interactive residual smoothing (CIRS) is a useful
scheme to improve convergence behavior and the residual gap for a single
right-hand side case. This approach ensures that the primary and
smoothed sequences of residuals influence one another, thereby avoiding
the severe propagation of rounding errors. In our previous study, we
have extended CIRS to the global version that can be applicable to
linear matrix equations. In this study, we propose another extension to
the multiple right-hand sides case; that is, a block version of CIRS
(Bl-CIRS). Subsequently, we demonstrate its effectiveness through a
rounding error analysis and numerical experiments. We show that
orthonormalizing the columns of direction matrices in Bl-CIRS is crucial
to reduce the residual gap. This talk is based on our recent preprint
[arXiv:2412.19488] jointly worked on Dr. Akira Imakura and Dr. Keiichi
Morikuni.</p>
"
S10,SC4011,2,Robbe,Vermeiren,Robbe Vermeiren,2025-06-26 16:00:00,MS23,Advances in Krylov subspace methods and their applications,Thursday,16:30,17:00,110,23,"An inverse eigenvalue problem linked to multiple orthogonal polynomials
","<p>Multiple orthogonal polynomials (MOPs) arise in various applications,
including approximation theory, random matrix theory, and numerical
integration. To define MOPs, one needs orthogonality conditions with
respect to multiple measures. In this talk, we restrict our attention to
the case of two measures. These MOPs satisfy recurrence relations, and
we focus specifically on the stepline recurrence relation. We derive an
inverse eigenvalue problem: given some initial spectral data, retrieve
the recurrence matrix associated with the stepline recurrence relation.
Several techniques for solving this inverse problem are proposed, and
numerical illustrations are provided to demonstrate their
correctness.</p>
"
S10,SC4011,3,Amin,Faghih,Amin Faghih,2025-06-26 16:00:00,MS23,Advances in Krylov subspace methods and their applications,Thursday,17:00,17:30,110,23,Krylov subspaces and Sobolev functions,"<p>In this talk, we will discuss how to generate Sobolev rational
functions that are orthonormal with respect to a discrete Sobolev inner
product through a long recurrence relation. The recurrence coefficients
of this relation can be stored in a Hessenberg pencil. Two important
numerical methods are those based on Krylov subspace methods and those
based on restoring matrix structures. The methods are based on the
connection between Sobolev orthonormal rational functions and the
orthonormal bases for rational Krylov subspaces generated by a
Jordan-like matrix.</p>
"
S10,SC4011,4,Stefano,Pozza,Stefano Pozza,2025-06-26 16:00:00,MS23,Advances in Krylov subspace methods and their applications,Thursday,17:30,18:00,110,23,Krylov subspace methods an the $\star$-algebra,"<p>The <span class=""math inline"">⋆</span>-algebra <span class=""citation""
data-cites=""Man24""></span> has been successfully employed to solve a
system of linear ODEs with time-dependent coefficients by transforming
the ODE into a system of linear <span
class=""math inline"">⋆</span>-equations <span class=""citation""
data-cites=""BonPozVan23 GisPoz""></span>. Many classical linear algebra
methods and decomposition can be recovered in the <span
class=""math inline"">⋆</span>-algebra. The recovered methods are a
time-dependent version of the original ones. For example, the <span
class=""math inline"">⋆</span>-Lanczos algorithm <span class=""citation""
data-cites=""GisPoz""></span> generalizes the (classical) non-Hermitian
Lanczos algorithm and extends the well-known connections between matrix
moments, and the Lanczos algorithm <span class=""citation""
data-cites=""GolMeu PozPraStr""></span> to the time-dependent case. The
relation between the classical Krylov subspace methods and their <span
class=""math inline"">⋆</span>-counterparts can be used as a way to
compute the solution of ODEs by the <span
class=""math inline"">⋆</span>-algebra approach and, vice versa, to
analyze classical Krylov subspace methods for time-dependent matrices
with possible applications to perturbed matrices.</p>
<div class=""thebibliography"">
<p><span>99</span> Bonhomme, C., Pozza, P., Van Buggenhout, N.: A new
fast numerical method for the generalized Rosen-Zener model.
arXiv:2311.04144 [math.NA] (2023)</p>
<p>Giscard, P-L., Pozza, S., A Lanczos-like method for non-autonomous
linear ordinary differential equations. Boll. Unione Mat. Ital 16,
81–102 (2023)</p>
<p>Golub, G.H., Meurant, G.: Matrices, Moments and Quadrature with
Applications. Princeton University Press, Princeton (2010)</p>
<p>Pozza, S., Pranić, M.S., Strakoš, Z.: Gauss quadrature for
quasi-definite linear functionals. IMA J. Numer. Anal. 37(3), 1468–1495
(2017)</p>
<p>Ryckebusch, M.: A Fréchet-Lie group on distributions.
arXiv:2307.09037 [math.FA] (2024).</p>
</div>
"
